"","from","to"
"13405",5058479219,5003728738
"13406",5109489735,5106460091
"13407",5026085229,5014003147
"13408",5110469936,5085112919
"13409",5080605975,5071243023
"13410",5049482374,5024948946
"13411",5111474378,5032932991
"13412",5007197576,5000096592
"13413",5040820196,5032125555
"13414",5074147031,5060980314
"13415",5090919294,5014554410
"13416",5047426674,5004950660
"13417",5078760757,5003262716
"13418",5077602510,5007873567
"13419",5040055779,5011307235
"13420",5031586124,5007197576
"13421",5052879411,5014197394
"13422",5060980314,5005931467
"13423",5114007540,5107392529
"13424",5054131257,5009833030
"13425",5045735771,5020600927
"13426",5058433117,5042016235
"13427",5034550047,5010861613
"13428",5110862033,5075284674
"13429",5112605571,5006695965
"13430",5109885839,5065234398
"13431",5086023639,5085112919
"13432",5014197394,5002793729
"13433",5027220544,5023415293
"13434",5113620312,5042016235
"13435",5058357018,5006805890
"13436",5106460091,5007250246
"13437",5075286554,5060980314
"13438",5041557298,5023415293
"13439",5108369433,5031920964
"13440",5039211998,5001536933
"13441",5042016235,5036203577
"13442",5043772034,5023415293
"13443",5100378803,5077736591
"13444",5114007540,5105778812
"13445",5102950634,5020600927
"13446",5069567119,5048920469
"13447",5079104389,5074932828
"13448",5076025707,5058357018
"13449",5057293999,5041649350
"13450",5100390469,5056431233
"13451",5016766918,5006820258
"13452",5075311043,5033759873
"13453",5101840070,5012428675
"13454",5077807260,5075409312
"13455",5100762278,5043780039
"13456",5100358805,5005174623
"13457",5058357018,5012144813
"13458",5114007540,5090729930
"13459",5068161598,5065526744
"13460",5100710058,5002564694
"13461",5064896924,5013346965
"13462",5107853989,5031920964
"13463",5059690645,5002360988
"13464",5048915749,5002296590
"13465",5101840070,5078988229
"13466",5058479219,5018137573
"13467",5020998546,5013346965
"13468",5036450995,5009833030
"13469",5033666298,5009833030
"13470",5103270503,5003385467
"13471",5023415293,5010841125
"13472",5044801484,5024264380
"13473",5041666484,5032954061
"13474",5059690645,5058270233
"13475",5110862535,5100672013
"13476",5088607319,5077736591
"13477",5103153752,5066230869
"13478",5076774741,5054264525
"13479",5059690645,5042199927
"13480",5112044131,5006656464
"13481",5080044000,5022064172
"13482",5060980314,5045511653
"13483",5068161598,5012254890
"13484",5107834987,5022064172
"13485",5072051945,5014554410
"13486",5020600927,5007517037
"13487",5100319787,5005174623
"13488",5046978619,5041649350
"13489",5059629204,5009833030
"13490",5043780039,5026410243
"13491",5051465441,5047177383
"13492",5030924893,5005117548
"13493",5112908305,5032954061
"13494",5101840070,5036573639
"13495",5032141728,5014554410
"13496",5085112919,5046358965
"13497",5031643331,5001536933
"13498",5075172858,5022813763
"13499",5076118690,5055031549
"13500",5106453883,5012582407
"13501",5060980314,5012596599
"13502",5114007540,5067765805
"13503",5110240351,5028901829
"13504",5111980975,5111367070
"13505",5091196459,5010710865
"13506",5060066647,5036220467
"13507",5110170702,5034749134
"13508",5107907119,5106453883
"13509",5020698874,5000393220
"13510",5021532600,5014554410
"13511",5080746590,5022813763
"13512",5108398851,5030321823
"13513",5060980314,5030525603
"13514",5103548507,5001536933
"13515",5085675998,5078595370
"13516",5060980314,5022247327
"13517",5111696193,5067989845
"13518",5037348759,5006656464
"13519",5080605975,5029542695
"13520",5109841684,5058479219
"13521",5106460091,5031508239
"13522",5032954061,5028196930
"13523",5103153752,5084498461
"13524",5103270503,5033759873
"13525",5085112919,5023421001
"13526",5080180574,5058357018
"13527",5090914620,5066490139
"13528",5067421092,5050175985
"13529",5076118690,5060807217
"13530",5079041476,5055137946
"13531",5070945691,5007197576
"13532",5107856077,5101840070
"13533",5053662519,5051072329
"13534",5110810326,5107886389
"13535",5110862535,5040146766
"13536",5052971999,5005117548
"13537",5059475798,5022813763
"13538",5111636564,5106460091
"13539",5081747751,5032954061
"13540",5111996057,5106453883
"13541",5110862535,5070276689
"13542",5051005501,5014197394
"13543",5087648609,5028901829
"13544",5068913438,5046083937
"13545",5072962641,5040820196
"13546",5055826822,5054264525
"13547",5079104389,5054346028
"13548",5113882750,5111649324
"13549",5106763796,5106460091
"13550",5070062245,5000393220
"13551",5051731365,5036939761
"13552",5013346965,5011788556
"13553",5080605975,5027822141
"13554",5028901829,5009664741
"13555",5057538064,5041205985
"13556",5084178951,5007638548
"13557",5062285326,5014197394
"13558",5067292076,5064341086
"13559",5114007540,5107848090
"13560",5102926642,5077736591
"13561",5054264525,5041695604
"13562",5106460091,5106453869
"13563",5046951484,5042016235
"13564",5020600927,5012748380
"13565",5072784396,5047177383
"13566",5010637105,5010267122
"13567",5024948946,5003385467
"13568",5085112919,5003262716
"13569",5103237020,5023415293
"13570",5113794987,5009833030
"13571",5110810326,5075069720
"13572",5075598798,5058479219
"13573",5046529785,5023622158
"13574",5042016235,5025143855
"13575",5080605975,5006998927
"13576",5100441149,5028901829
"13577",5113414800,5101840070
"13578",5071618438,5058357018
"13579",5102758719,5007197576
"13580",5111474378,5011659363
"13581",5087559449,5066490139
"13582",5088811925,5060980314
"13583",5048931134,5046466521
"13584",5027289019,5023415293
"13585",5060373916,5028901829
"13586",5031579248,5028901829
"13587",5100640241,5013346965
"13588",5112459828,5074389313
"13589",5037874450,5028901829
"13590",5108623146,5065856798
"13591",5039267360,5023415293
"13592",5114007540,5100649849
"13593",5103153752,5068229812
"13594",5077807260,5047386130
"13595",5078341568,5026346279
"13596",5076234377,5022064172
"13597",5060953482,5008636496
"13598",5098341544,5001536933
"13599",5085112919,5076469629
"13600",5109319748,5041648106
"13601",5068256662,5001536933
"13602",5059838371,5058479219
"13603",5076118690,5008632144
"13604",5101840070,5023600958
"13605",5113882750,5012590890
"13606",5085112919,5032010185
"13607",5069567119,5030611363
"13608",5023914830,5009753154
"13609",5108574325,5016567280
"13610",5058479219,5030919173
"13611",5046735292,5013346965
"13612",5084768848,5065234398
"13613",5018806471,5013458673
"13614",5077736591,5010390259
"13615",5052677190,5023415293
"13616",5110124079,5074694753
"13617",5035962895,5014197394
"13618",5060980314,5001373060
"13619",5067098286,5054264525
"13620",5111428667,5006820258
"13621",5108092465,5015070406
"13622",5111474378,5044373764
"13623",5040029732,5019366874
"13624",5071901100,5054620173
"13625",5017392616,5010447339
"13626",5113882750,5112529523
"13627",5106460091,5102814208
"13628",5046210902,5014197394
"13629",5103023908,5004950660
"13630",5049232499,5028901829
"13631",5100671232,5014197394
"13632",5075910382,5040055779
"13633",5110810326,5063199929
"13634",5110333246,5103153752
"13635",5076058809,5022064172
"13636",5060980314,5011107715
"13637",5107826277,5045721355
"13638",5069567119,5062482808
"13639",5086426792,5020600927
"13640",5084599053,5038086907
"13641",5058357018,5014417794
"13642",5067750998,5066490139
"13643",5111474378,5072610157
"13644",5009833030,5005914103
"13645",5084599053,5013030892
"13646",5049913020,5001178534
"13647",5109731595,5085112919
"13648",5107859158,5026346279
"13649",5054264525,5045300343
"13650",5110124079,5069365402
"13651",5022064172,5019775796
"13652",5010990704,5000350038
"13653",5113338110,5076118690
"13654",5086033366,5041648106
"13655",5054080363,5023415293
"13656",5009833030,5007055927
"13657",5021885914,5019661834
"13658",5080237536,5016511626
"13659",5082914852,5075587700
"13660",5106486422,5106460091
"13661",5042016235,5012431599
"13662",5058357018,5055179578
"13663",5014003147,5010380512
"13664",5112836998,5048931134
"13665",5114007540,5087863835
"13666",5023491852,5019498924
"13667",5057538064,5008550693
"13668",5100329426,5043780039
"13669",5080605975,5001498918
"13670",5080605975,5059193953
"13671",5009844754,5002296590
"13672",5017105441,5011352096
"13673",5070698248,5010267122
"13674",5110810326,5004576908
"13675",5048739521,5040029732
"13676",5065382176,5024179189
"13677",5038991070,5022064172
"13678",5071265683,5055137946
"13679",5020791207,5007197576
"13680",5091196459,5029343828
"13681",5067981977,5033759873
"13682",5087315479,5023415293
"13683",5113740517,5023415293
"13684",5084599053,5083484649
"13685",5106453883,5075296538
"13686",5089615809,5058357018
"13687",5039007952,5009833030
"13688",5107832824,5060980314
"13689",5064982000,5032954061
"13690",5046083937,5019064344
"13691",5113882750,5066432492
"13692",5024856319,5006656464
"13693",5080237536,5041649350
"13694",5058357018,5039176864
"13695",5084599053,5041155901
"13696",5113503202,5014197394
"13697",5041557298,5014197394
"13698",5043780039,5005726619
"13699",5109837141,5005117548
"13700",5058224422,5033759873
"13701",5069830262,5046083937
"13702",5086042724,5058479219
"13703",5113718056,5069567119
"13704",5044552815,5028901829
"13705",5106460091,5065509446
"13706",5077736591,5027063269
"13707",5108809725,5104057233
"13708",5051447810,5000393220
"13709",5100441149,5062113570
"13710",5069567119,5017235604
"13711",5054264525,5031497584
"13712",5024357247,5001536933
"13713",5069500436,5050175985
"13714",5113882750,5060784977
"13715",5106460091,5106453806
"13716",5113524343,5110170702
"13717",5006820258,5005981463
"13718",5111519784,5088997654
"13719",5084599053,5031106218
"13720",5060707857,5004950660
"13721",5057252770,5035563857
"13722",5071396780,5057538064
"13723",5101570201,5024948946
"13724",5106123336,5026346279
"13725",5089213304,5083852847
"13726",5091754371,5045238576
"13727",5051106332,5009833030
"13728",5058357018,5055953723
"13729",5080605975,5012773926
"13730",5110862535,5100681944
"13731",5027320648,5016567280
"13732",5060980314,5060099370
"13733",5057538064,5001336543
"13734",5106460091,5017179292
"13735",5114007540,5109982689
"13736",5112441815,5050722909
"13737",5083751736,5078434020
"13738",5081286369,5028901829
"13739",5068894444,5032954061
"13740",5064480517,5040029732
"13741",5022064172,5006275122
"13742",5103246425,5014554410
"13743",5077082959,5022064172
"13744",5060312964,5054264525
"13745",5102968806,5091196459
"13746",5048931134,5000486372
"13747",5079270706,5046083937
"13748",5068161598,5050598542
"13749",5062338571,5046083937
"13750",5014197394,5002293437
"13751",5034713648,5022064172
"13752",5085007594,5033759873
"13753",5085112919,5076900166
"13754",5055774029,5017392616
"13755",5052413688,5016498882
"13756",5101840070,5007166869
"13757",5085385194,5022813763
"13758",5076118690,5074307978
"13759",5070855365,5005174623
"13760",5081481883,5014197394
"13761",5082397890,5080605975
"13762",5064667996,5059690645
"13763",5059337272,5014554410
"13764",5082391461,5043780039
"13765",5088074081,5014197394
"13766",5088016695,5022064172
"13767",5058357018,5010683663
"13768",5103153752,5046578336
"13769",5110862535,5057181681
"13770",5074317510,5054264525
"13771",5110810326,5038097577
"13772",5018107146,5009833030
"13773",5042016235,5000294793
"13774",5080237536,5069599148
"13775",5089181345,5013346965
"13776",5058192647,5014554410
"13777",5058357018,5055520286
"13778",5075528483,5040029732
"13779",5041649350,5033845918
"13780",5063065836,5014554410
"13781",5042016235,5025059277
"13782",5109091845,5101840070
"13783",5007222311,5006820258
"13784",5110096495,5019498924
"13785",5046471767,5014003147
"13786",5101840070,5025721474
"13787",5060980314,5040321290
"13788",5112030411,5046083937
"13789",5046529785,5027454726
"13790",5040029732,5020678404
"13791",5112605571,5034415504
"13792",5080605975,5078429551
"13793",5113882750,5104367145
"13794",5043327041,5018046642
"13795",5091196459,5010265679
"13796",5043780039,5029283886
"13797",5030497403,5005292636
"13798",5112509340,5012538098
"13799",5079104389,5077621817
"13800",5108369386,5026283299
"13801",5106458605,5106453883
"13802",5091754371,5030307429
"13803",5102808271,5014003147
"13804",5024564166,5013346965
"13805",5107277196,5104440374
"13806",5106460091,5105336276
"13807",5100737589,5060980314
"13808",5081543970,5016498882
"13809",5020600927,5003818762
"13810",5111536150,5106460091
"13811",5103042749,5065382176
"13812",5067818776,5026346279
"13813",5061573099,5054264525
"13814",5108623146,5063066986
"13815",5052595788,5012004737
"13816",5071638425,5017161884
"13817",5083751736,5033229285
"13818",5108306650,5069567119
"13819",5054264525,5036334508
"13820",5080605975,5014861115
"13821",5100724603,5014003147
"13822",5101840070,5050390780
"13823",5113440711,5103153752
"13824",5047475616,5040029732
"13825",5086745994,5014003147
"13826",5080605975,5074125659
"13827",5090852343,5087437123
"13828",5070104778,5006656464
"13829",5083751736,5048979037
"13830",5067123891,5005174623
"13831",5084599053,5023178464
"13832",5101840070,5088841440
"13833",5075284674,5050706034
"13834",5103487995,5039701235
"13835",5028502567,5005117548
"13836",5090014181,5068161598
"13837",5089089623,5080605975
"13838",5049515495,5024264380
"13839",5110810326,5060203262
"13840",5042016235,5006731291
"13841",5083436538,5065382176
"13842",5103196700,5009833030
"13843",5114007540,5107244189
"13844",5029055038,5016268794
"13845",5016388011,5014554410
"13846",5057538064,5008810579
"13847",5029107288,5022064172
"13848",5078137541,5020600927
"13849",5083751736,5017952211
"13850",5078607406,5028901829
"13851",5035697433,5007197576
"13852",5112605571,5025055517
"13853",5059690645,5042783315
"13854",5106460091,5032549924
"13855",5103153752,5043569544
"13856",5108553744,5046083937
"13857",5101840070,5065382782
"13858",5064737671,5057538064
"13859",5043780039,5021463446
"13860",5111486432,5028901829
"13861",5083071708,5042016235
"13862",5025146794,5022064172
"13863",5110810326,5043799959
"13864",5084599053,5062751179
"13865",5080605975,5017204641
"13866",5091754371,5078476587
"13867",5114007540,5064126117
"13868",5054824772,5000393220
"13869",5111789482,5023415293
"13870",5112509340,5072440014
"13871",5111104141,5060980314
"13872",5053097614,5020600927
"13873",5114007540,5108369268
"13874",5109971261,5058670333
"13875",5055852468,5051731365
"13876",5103501363,5082436812
"13877",5101510163,5060980314
"13878",5046358965,5003385467
"13879",5045835870,5003385467
"13880",5052881776,5028901829
"13881",5074360723,5028901829
"13882",5076118690,5065047815
"13883",5074389313,5058479219
"13884",5069282466,5009833030
"13885",5060980314,5044620741
"13886",5019151131,5014554410
"13887",5114243460,5059690645
"13888",5091754371,5090556922
"13889",5083751736,5044026239
"13890",5014197394,5008117868
"13891",5069567119,5057690565
"13892",5100609041,5014197394
"13893",5058128161,5001780107
"13894",5067117524,5039156395
"13895",5078281674,5041648106
"13896",5068161598,5016845388
"13897",5049662936,5016639406
"13898",5108653347,5033759873
"13899",5043286007,5016268794
"13900",5046152473,5009833030
"13901",5040670983,5019498924
"13902",5076118690,5033079136
"13903",5007197576,5002512095
"13904",5089138413,5050175985
"13905",5031849940,5007197576
"13906",5076920846,5042016235
"13907",5102104574,5060980314
"13908",5110810326,5110298037
"13909",5018034137,5003385467
"13910",5023092855,5009844754
"13911",5058479219,5055826409
"13912",5046083937,5004437510
"13913",5110472479,5103153752
"13914",5046083937,5024414185
"13915",5101932106,5009833030
"13916",5052987868,5005174623
"13917",5082529286,5014554410
"13918",5103153752,5001467675
"13919",5113527785,5081331311
"13920",5017392616,5001179760
"13921",5032371791,5000393220
"13922",5110810326,5040775718
"13923",5113704306,5108398851
"13924",5043780039,5033097683
"13925",5103153752,5016709273
"13926",5023092855,5004242566
"13927",5053884572,5020600927
"13928",5110006552,5059690645
"13929",5059690645,5043066579
"13930",5035071742,5023415293
"13931",5114007540,5037836379
"13932",5110024181,5014197394
"13933",5037749336,5022064172
"13934",5047714200,5009833030
"13935",5069567119,5063450713
"13936",5114007540,5111704238
"13937",5036332368,5018803610
"13938",5054502235,5007638548
"13939",5100421104,5020600927
"13940",5006656464,5001536933
"13941",5070967113,5042016235
"13942",5015040263,5001536933
"13943",5108398851,5075772645
"13944",5025009095,5004950660
"13945",5023537384,5005174623
"13946",5077085120,5040820196
"13947",5100446011,5002564694
"13948",5114007540,5109071920
"13949",5103603856,5046083937
"13950",5114007540,5113125301
"13951",5103191961,5040820196
"13952",5020083785,5009833030
"13953",5025263523,5011311687
"13954",5049927722,5043780039
"13955",5108414790,5002296590
"13956",5085589113,5044094994
"13957",5109562332,5013557366
"13958",5089467994,5009833030
"13959",5017392616,5012107857
"13960",5081832241,5001536933
"13961",5108809725,5027286584
"13962",5105422639,5075284674
"13963",5060373916,5058479219
"13964",5041125039,5008084210
"13965",5019218755,5016498882
"13966",5111546697,5047969879
"13967",5043780039,5037152980
"13968",5111696193,5050085483
"13969",5018201420,5006656464
"13970",5053662519,5003203707
"13971",5114007540,5109803923
"13972",5100329840,5077736591
"13973",5043780039,5014003147
"13974",5101840070,5026623121
"13975",5048473351,5006820258
"13976",5026126589,5019661834
"13977",5042199927,5013346965
"13978",5011856527,5011575768
"13979",5080237536,5027716341
"13980",5062321915,5023092855
"13981",5028373521,5020600927
"13982",5066804774,5054264525
"13983",5059690645,5058675955
"13984",5106460091,5106022548
"13985",5108554238,5050175985
"13986",5114007540,5029825410
"13987",5084345239,5014197394
"13988",5112605571,5048819613
"13989",5114007540,5107847475
"13990",5076118690,5064494867
"13991",5108398851,5026342264
"13992",5110810326,5026928100
"13993",5065459198,5041649350
"13994",5112385578,5029075546
"13995",5058065788,5028901829
"13996",5101642517,5007197576
"13997",5069567119,5014369752
"13998",5048102935,5040820196
"13999",5083751736,5007086513
"14000",5060980314,5054011755
"14001",5100707516,5057538064
"14002",5035224025,5000393220
"14003",5066075569,5028901829
"14004",5110810326,5107868021
"14005",5060980314,5042023816
"14006",5085574217,5069567119
"14007",5084599053,5053085321
"14008",5054264525,5021299861
"14009",5108398851,5049201661
"14010",5103147353,5042016235
"14011",5027281292,5000393220
"14012",5102449225,5081902178
"14013",5063459793,5046529785
"14014",5023728414,5007197576
"14015",5091754371,5067964929
"14016",5110601211,5004950660
"14017",5042726484,5022064172
"14018",5103616137,5044137053
"14019",5039244695,5032954061
"14020",5110007609,5020600927
"14021",5084085784,5059690645
"14022",5110810326,5011635269
"14023",5108398851,5040962603
"14024",5065459198,5033759873
"14025",5080605975,5011982682
"14026",5111832480,5084599053
"14027",5015271703,5009833030
"14028",5106460091,5002587626
"14029",5102120590,5005979945
"14030",5103153752,5073831690
"14031",5109033001,5017392616
"14032",5101903365,5007197576
"14033",5071152937,5024948946
"14034",5108075237,5084599053
"14035",5072166156,5032512426
"14036",5086701605,5014197394
"14037",5111476765,5110862535
"14038",5075425170,5013346965
"14039",5114007540,5042977698
"14040",5100747686,5085112919
"14041",5110862535,5101565900
"14042",5080605975,5076455505
"14043",5085683797,5000393220
"14044",5059690645,5043941622
"14045",5070578978,5065382176
"14046",5108398851,5066176057
"14047",5080237536,5032247702
"14048",5080605975,5079429011
"14049",5039082727,5023869617
"14050",5007841515,5000393220
"14051",5103153752,5041851752
"14052",5072166156,5065234398
"14053",5030322306,5004950660
"14054",5060980314,5000929825
"14055",5067088561,5005174623
"14056",5040820196,5024577147
"14057",5111816754,5106460091
"14058",5101840070,5064615525
"14059",5080339572,5033759873
"14060",5044249516,5014003147
"14061",5114007540,5107860052
"14062",5061804933,5003262716
"14063",5106460091,5105529748
"14064",5076118690,5034080090
"14065",5080605975,5065419047
"14066",5070548750,5006656464
"14067",5074340357,5060980314
"14068",5064151081,5024856319
"14069",5111696193,5102148394
"14070",5043780039,5018002904
"14071",5051879586,5014003147
"14072",5040055779,5018034137
"14073",5033988957,5013346965
"14074",5103153752,5052881776
"14075",5084599053,5054190140
"14076",5020600927,5000393220
"14077",5110810326,5082065179
"14078",5111513489,5015070406
"14079",5111796429,5050175985
"14080",5045765912,5002296590
"14081",5045225582,5032954061
"14082",5080237536,5071692047
"14083",5057538064,5020152657
"14084",5046083937,5011720023
"14085",5100375994,5080237536
"14086",5083516152,5076118690
"14087",5049991050,5041649350
"14088",5046391700,5028901829
"14089",5084599053,5054430046
"14090",5107444903,5101840070
"14091",5109167772,5017161884
"14092",5106764096,5052673693
"14093",5066490139,5045802258
"14094",5089213304,5030497403
"14095",5087102476,5068161598
"14096",5074145871,5054264525
"14097",5058557765,5000393220
"14098",5019064344,5005117548
"14099",5114007540,5049498392
"14100",5012137737,5005174623
"14101",5103153752,5085650016
"14102",5113668152,5106453883
"14103",5052677190,5007197576
"14104",5087582499,5080605975
"14105",5111491485,5089213304
"14106",5068161598,5062695769
"14107",5058479219,5035396458
"14108",5087400950,5022813763
"14109",5046731462,5014554410
"14110",5059690645,5010267122
"14111",5112605571,5039267360
"14112",5105987107,5012189317
"14113",5075827661,5040029732
"14114",5059503004,5003262716
"14115",5114007540,5037191458
"14116",5042213097,5004950660
"14117",5016774813,5001536933
"14118",5113433239,5060980314
"14119",5069567119,5002807575
"14120",5068161598,5007007759
"14121",5071684320,5032954061
"14122",5110049798,5106460091
"14123",5106460091,5062680299
"14124",5112343632,5028901829
"14125",5057634528,5054264525
"14126",5101594699,5041648106
"14127",5100356427,5077736591
"14128",5103501363,5012114252
"14129",5107837022,5031920964
"14130",5059553655,5041649350
"14131",5087474630,5014554410
"14132",5104857046,5068161598
"14133",5107853674,5026346279
"14134",5085112919,5036561359
"14135",5022064172,5010879789
"14136",5110810326,5001496087
"14137",5114007540,5107899158
"14138",5071174683,5057252770
"14139",5080605975,5014118755
"14140",5100677904,5054264525
"14141",5109875326,5022064172
"14142",5101875535,5005117548
"14143",5012569398,5002296590
"14144",5073867321,5032954061
"14145",5039954385,5022064172
"14146",5055137946,5016610979
"14147",5039530246,5014554410
"14148",5109465431,5013346965
"14149",5101840070,5068231906
"14150",5110479986,5084599053
"14151",5106453883,5059500962
"14152",5023415293,5005728671
"14153",5061928256,5022064172
"14154",5103153752,5041076898
"14155",5071514589,5013346965
"14156",5062113570,5019487080
"14157",5110862535,5019207049
"14158",5106628117,5106460091
"14159",5080605975,5073885115
"14160",5080605975,5019167633
"14161",5080605975,5034674079
"14162",5107277196,5081170714
"14163",5079475688,5000393220
"14164",5084599053,5026475441
"14165",5111474378,5005814726
"14166",5062113570,5029684719
"14167",5103503485,5032954061
"14168",5107835941,5065234398
"14169",5103501363,5052124415
"14170",5085112919,5084075444
"14171",5075040841,5006656464
"14172",5090027697,5084599053
"14173",5060980314,5052143763
"14174",5064155719,5020600927
"14175",5054264525,5013054308
"14176",5076118690,5023628872
"14177",5113162912,5110810326
"14178",5111474378,5083108362
"14179",5066703927,5046083937
"14180",5081073058,5013346965
"14181",5101922082,5046529785
"14182",5076661723,5010267122
"14183",5091737589,5042016235
"14184",5111950598,5111546697
"14185",5064672394,5028901829
"14186",5105695751,5016282235
"14187",5046083937,5007440199
"14188",5062751179,5028901829
"14189",5088047125,5080605975
"14190",5106764096,5049087938
"14191",5059690645,5025748256
"14192",5024122799,5005174623
"14193",5060217549,5022813763
"14194",5108370518,5103616137
"14195",5042016235,5040560591
"14196",5100699317,5028901829
"14197",5103153752,5043476424
"14198",5058479219,5045300829
"14199",5110472479,5084599053
"14200",5088024651,5065234398
"14201",5101840070,5018214867
"14202",5100359753,5029618808
"14203",5015208498,5005174623
"14204",5077832375,5060980314
"14205",5069567119,5013674722
"14206",5056516306,5028901829
"14207",5087453929,5011311687
"14208",5017392616,5004428817
"14209",5100400470,5016268794
"14210",5049528265,5019498924
"14211",5065526744,5000393220
"14212",5106453883,5035726370
"14213",5112605571,5005030015
"14214",5111143781,5047177383
"14215",5069567119,5034416348
"14216",5077401838,5005174623
"14217",5091196459,5084891175
"14218",5028901829,5005863122
"14219",5101967598,5085112919
"14220",5100400470,5041649350
"14221",5063041616,5022064172
"14222",5112107645,5040029732
"14223",5109432387,5084599053
"14224",5040570210,5005117548
"14225",5044064853,5000393220
"14226",5064151081,5034159568
"14227",5076915232,5004950660
"14228",5071704889,5022064172
"14229",5027397733,5001536933
"14230",5106460091,5012582407
"14231",5112385578,5103079844
"14232",5087100369,5004950660
"14233",5101840070,5031934358
"14234",5101840070,5049671973
"14235",5091069084,5014003147
"14236",5076132749,5024948946
"14237",5100400470,5022064172
"14238",5110247824,5022064172
"14239",5058479219,5000895022
"14240",5081986121,5002296590
"14241",5061267564,5003385467
"14242",5108398851,5033073814
"14243",5069567119,5003031006
"14244",5114007540,5107898286
"14245",5037568391,5004950660
"14246",5112605571,5085381025
"14247",5016142198,5006820258
"14248",5108099338,5106460091
"14249",5020267750,5007873567
"14250",5020600927,5011307235
"14251",5085660056,5022064172
"14252",5111632562,5040029732
"14253",5069336403,5002296590
"14254",5040820196,5029174662
"14255",5091069084,5041649350
"14256",5087264536,5009833030
"14257",5038476017,5007197576
"14258",5066490139,5022396493
"14259",5059690645,5041678164
"14260",5039812989,5007197576
"14261",5069152800,5024948946
"14262",5080605975,5071793358
"14263",5031497584,5009833030
"14264",5054282961,5001536933
"14265",5041031106,5022794090
"14266",5110117383,5103153752
"14267",5112605571,5081856929
"14268",5071361034,5014003147
"14269",5090568615,5079104389
"14270",5114007540,5101493308
"14271",5079104389,5064552929
"14272",5049927722,5003385467
"14273",5005726619,5003385467
"14274",5112459828,5076025707
"14275",5080605975,5017575403
"14276",5111910466,5000393220
"14277",5066717429,5022813763
"14278",5080605975,5057163797
"14279",5016096302,5007873567
"14280",5105357525,5101840070
"14281",5103452881,5066038956
"14282",5103153752,5024058183
"14283",5103616137,5029471007
"14284",5060980314,5039578291
"14285",5108111062,5106460091
"14286",5022593514,5020600927
"14287",5106460091,5041011768
"14288",5008084210,5005337706
"14289",5058479219,5019733530
"14290",5080605975,5061289896
"14291",5058531217,5002296590
"14292",5076915232,5017392616
"14293",5062084362,5004950660
"14294",5062695769,5043780039
"14295",5105804209,5103153752
"14296",5108369386,5061110275
"14297",5023843825,5022064172
"14298",5077555000,5003385467
"14299",5020600927,5018430066
"14300",5067715218,5041649350
"14301",5085112919,5082520053
"14302",5107906447,5106460091
"14303",5057122093,5010267122
"14304",5083078420,5019661834
"14305",5085145561,5068161598
"14306",5112107645,5069567119
"14307",5090832853,5022064172
"14308",5100349632,5051731365
"14309",5036382068,5005117548
"14310",5085112919,5000516095
"14311",5111414629,5046083937
"14312",5054264525,5026689191
"14313",5090852343,5024483115
"14314",5101840070,5024687400
"14315",5041066333,5007873567
"14316",5111689543,5103153752
"14317",5060636342,5028901829
"14318",5110862535,5101921180
"14319",5048087606,5032954061
"14320",5072332677,5022064172
"14321",5032954061,5019520928
"14322",5091754371,5068058105
"14323",5008010183,5006656464
"14324",5110148244,5006656464
"14325",5028901829,5018746496
"14326",5107632407,5052595788
"14327",5080605975,5014827003
"14328",5068161598,5038794897
"14329",5106460091,5070261336
"14330",5113290975,5057252770
"14331",5074990231,5041649350
"14332",5113913541,5004950660
"14333",5064275485,5024948946
"14334",5049203226,5006656464
"14335",5045049327,5016268794
"14336",5068161598,5059503004
"14337",5042016235,5000868233
"14338",5110170702,5042881203
"14339",5085112919,5049943112
"14340",5113882750,5104440382
"14341",5090294927,5000393220
"14342",5068161598,5044355297
"14343",5058357018,5053989257
"14344",5114007540,5108473409
"14345",5110810326,5058882471
"14346",5055801426,5018803610
"14347",5016282235,5016268794
"14348",5061886400,5058357018
"14349",5067697392,5059690645
"14350",5110862535,5085346393
"14351",5071518409,5028901829
"14352",5073994137,5060980314
"14353",5057538064,5001890947
"14354",5042016235,5015760286
"14355",5065382176,5005505620
"14356",5101952474,5060980314
"14357",5022813763,5012900046
"14358",5010861613,5008655315
"14359",5106460091,5009272642
"14360",5114007540,5107827674
"14361",5057538064,5006807269
"14362",5083276610,5040029732
"14363",5054264525,5020134873
"14364",5080605975,5037308929
"14365",5010734195,5009833030
"14366",5110810326,5107394682
"14367",5080605975,5071840835
"14368",5060055393,5042016235
"14369",5063613765,5019661834
"14370",5069567119,5035281859
"14371",5022064172,5002799891
"14372",5043804822,5014554410
"14373",5069887372,5013346965
"14374",5101470736,5046083937
"14375",5066010665,5050175985
"14376",5024068612,5023415293
"14377",5110862535,5036233556
"14378",5083751736,5072691382
"14379",5100761517,5060980314
"14380",5113257824,5006820258
"14381",5086324550,5043780039
"14382",5059596431,5031920964
"14383",5062018362,5054264525
"14384",5100400470,5046083937
"14385",5110002951,5060980314
"14386",5106460091,5007502263
"14387",5108351821,5069567119
"14388",5089908381,5051959709
"14389",5031378772,5007197576
"14390",5080381308,5040820196
"14391",5112727303,5057252770
"14392",5045095646,5000393220
"14393",5067546003,5010267122
"14394",5112385578,5105471351
"14395",5076234377,5060980314
"14396",5110810326,5041977512
"14397",5063216680,5005174623
"14398",5036528603,5013346965
"14399",5077808337,5014554410
"14400",5023415293,5006998927
"14401",5114007540,5086660407
"14402",5066301572,5022813763
"14403",5100370188,5040029732
